,Unnamed: 0,jd,band,flux,flux_err,zp,zpsys,index,field,ccdid,qid,band_y,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zp_y,programid,rfid,flux_raw,flux_err_y,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,tid,tmax,tmp_flux,tmp_flux_error,weights,flux_err_weights,bmedian,bstd,bmean,bwmean_wSNR,bwmean_wfluxe,bmean_error,bwmean_wSNR_err,bwmean_wfluxe_err,bcount,flux_y,zpsys_y,sim_flux,pull
168,53,2458696.8089931,p48g,278.7676408670206,22.61595794045814,26.056345999999998,ab,940,848,7,3,p48g,942308992715,0,1.9962,71.2977,4.34295,26.1269,6.8236e-06,0.0261178,-0.105222,1.09681e-05,676,30.0,0.0507,0.050327,20.7518,26.1269,1,848120127,198.283103025573,18.550889162586106,11.889833616354199,1.19735797064394,287.214344854302,32.89406286711,8.79030210284118,1.03856899657972,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,70.23049133476044,6.570595480428178,114.2462496134687,0.02316277234653521,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,220.25929817108872,ab,273.39290844131546,0.23765221176371956
169,54,2458704.8064468,p48g,136.22053133403472,33.99535296664449,26.0148365,ab,963,848,7,3,p48g,950306442715,0,2.3005,72.1917,6.5343300000000015,26.1301,1.25994e-05,0.035104699999999996,-0.082761,2.09402e-05,654,30.0,0.050247,0.051264,20.1328,26.1301,1,848120127,40.1233358443311,29.3245094756951,1.52202251833434,1.00474951901702,102.20884776094,50.88078640082029,2.0223199661381,1.04924163227191,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,14.169581809311804,10.355969345268381,1.8721151317263431,0.009324348297312568,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,62.16439716918435,ab,135.32000349962843,0.026489733325901006
171,56,2458725.7025926,p48g,117.88279124060236,24.53212234249545,26.015626,ab,1021,848,7,3,p48g,971202592715,0,2.1454,71.3641,4.78829,26.1227,8.121900000000001e-06,0.0284407,-0.0927797,1.3066700000000001e-05,668,30.0,0.048555,0.05200900000000002,20.5716,26.1227,2,848120127,38.596935317999396,22.4444069520836,1.91293180816184,1.0178310184733699,39.9693068105684,39.8488802011264,1.00977749408453,1.0506675991705001,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,13.723750758696164,7.980463847695678,2.9572590881062486,0.015701593544951015,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,60.48828321874508,ab,36.97940909391832,3.29785499261677
172,57,2458704.8844907,p48g,122.88283867067442,26.767383484156607,25.88875099,ab,964,848,7,3,p48g,950384492715,0,2.7116,68.1008,5.25651,26.061999999999998,1.38433e-05,0.0370797,-0.0730572,2.33152e-05,655,30.0,0.0667,0.057028999999999996,20.1866,26.061999999999998,2,848120127,86.9081244320343,27.20914342178689,3.5530417339681803,1.07867941099858,71.4327794709228,42.686839049192294,1.6846851383787,1.06318237252645,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,32.67836937873609,10.230924266597322,10.202133807488076,0.009553670535682264,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,107.60918056068014,ab,119.70688712533915,0.11865005584931698
173,58,2458674.8261574,p48g,216.90935263921315,28.235387075963892,26.105554,ab,896,848,7,3,p48g,920326152715,0,1.7790000000000001,74.635,5.3876,26.1756,9.580700000000001e-06,0.030941399999999997,-0.100935,1.52422e-05,671,30.0,0.046331,0.049706,20.6398,26.1756,2,848120127,191.28592863487702,21.2074128361943,10.033446379065401,1.16780682551351,208.590658136162,39.271061684360596,5.34733514229341,1.0402244944428,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,64.78031025374814,7.182037868714926,81.35620199080103,0.019386732530921533,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,214.27029327033344,ab,220.29605071615782,-0.1199451619994855
175,60,2458704.902037,p48g,134.6153900847739,27.41885077125935,25.868807999999998,ab,965,848,7,3,p48g,950402032715,0,2.7151,67.0353,5.39342,26.044,1.39351e-05,0.036949300000000004,-0.07224169999999999,2.34711e-05,653,30.0,0.068078,0.057064,20.1237,26.044,2,848120127,73.33038099461571,28.478924879673,2.86427790244796,1.106735544389,135.617337378631,45.0647308666235,3.0296581233934905,1.06337818603425,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,28.033927213578984,10.887385233364014,6.630109525731586,0.008436315633738693,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,93.6910715223518,ab,117.35709485249139,0.6294317503041665
176,61,2458705.910463,p48g,163.97159153022187,27.59011341707455,25.878924,ab,969,848,7,3,p48g,951410462715,0,2.4236,65.8962,5.3995,26.0195,1.1762300000000001e-05,0.034425800000000006,-0.06978630000000001,1.93703e-05,669,30.0,0.063362,0.058923,20.2201,26.0195,2,848120127,136.248960067756,25.541729178891806,5.93386554627084,1.07925304111679,201.12650430249698,42.421738659380495,4.77305054624384,1.06024299994904,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,53.27619454950914,9.987350598410522,28.455472465648324,0.010025346886475228,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,156.15534981657132,ab,108.80096898105595,1.999651893965132
177,62,2458679.7907639,p48g,354.4998031978712,58.683038432621096,26.088094,ab,909,848,7,3,p48g,925290762715,0,2.1964,75.5991,11.2407,26.1802,1.61859e-05,0.037347500000000006,-0.0808414,3.0985900000000004e-05,579,30.0,0.042241,0.057866999999999995,19.6675,26.1802,1,848120127,376.38212208126,52.9210744398333,7.91143263877975,0.974987709292463,388.379558619399,94.774426302695,4.12553610235849,1.04190193604366,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,126.92553028382578,17.8463190528892,50.582543903981296,0.003139805125684604,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,399.46407245214857,ab,401.3735013376131,-0.7987605855405993
178,63,2458672.8250926,p48g,93.51416210443749,18.66461388044506,26.042205,ab,890,848,7,3,p48g,918325092715,0,1.9574,72.3511,3.5028,26.1216,7.4334000000000015e-06,0.027328700000000004,-0.093444,1.18598e-05,675,30.0,0.059225,0.050203,20.9614,26.1216,2,848120127,69.5162389261926,15.3738328201037,5.0298949424455595,1.1868013889776399,75.3684866710791,27.6312486532446,2.7460249342086103,1.04305215848099,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,24.74265315612135,5.471950425164561,20.445993868388733,0.033397633289664594,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,91.38541911411406,ab,137.52196024097694,-2.3578199055404236
180,65,2458725.6796644,p48g,58.99999875695335,24.40098796621419,25.943287,ab,1020,848,7,3,p48g,971179662715,0,2.5194,71.6471,4.79386,26.1133,9.3647e-06,0.0306361,-0.0678705,1.52417e-05,670,30.0,0.052030999999999994,0.059048,20.3991,26.1133,2,848120127,32.6527167961469,26.230170379987396,1.3847552205429798,0.9052191148268672,13.5612611490027,42.44702510944111,0.321638489102281,1.0653706798415201,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,11.711144014232087,9.407649132403153,1.5496599890140674,0.011298941934965782,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,54.355353620027465,ab,34.621231749576104,0.9990893418386294
182,67,2458701.8113542004,p48g,112.42692415342012,23.89877337392428,25.958008,ab,953,848,7,3,p48g,947311352715,0,1.9193,64.705,4.57658,26.0204,8.3083e-06,0.0287355,-0.103039,1.33398e-05,669,30.0,0.045526,0.05359,20.6185,26.0204,1,848120127,79.10110900004341,18.8929845968783,4.6573277645489295,1.1405270964542,83.0275128466192,35.4868206720591,2.35542960286759,1.03727129938173,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,30.904560541310342,7.3814311033230755,17.529276994546287,0.018353498430217045,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,99.02400660611244,ab,163.37534717266018,-2.13184259384749
185,70,2458736.8015278,p48g,3.056212432746402,55.10109255689943,25.85046601,ab,1062,848,7,3,p48g,982301522715,0,2.8398,66.8413,10.7202,26.0435,2.3253699999999997e-05,0.04119880000000002,-0.052181399999999996,4.9129e-05,487,30.0,0.058467999999999985,0.057412,19.3337,26.0435,1,848120127,-118.978956759749,53.6038862368296,-2.46904315546477,1.10981721626982,-95.6501130563261,83.1862791450651,-1.1575745791329,1.06834159561519,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,-45.50615655511729,20.502002248863985,4.926605184516567,0.002379071236793272,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,-98.62764051783657,ab,25.18218410834405,-0.40155232226565285
186,71,2458696.7640278,p48g,275.83411175161046,22.500994394198152,26.07610750000001,ab,938,848,7,3,p48g,942264022715,0,1.9980000000000002,73.3176,4.3117,26.1483,7.9436e-06,0.028150400000000006,-0.10974400000000001,1.26474e-05,673,30.0,0.047706,0.046493,20.7547,26.1483,2,848120127,221.213422872878,18.7488496740408,13.1247684384183,1.20234621302974,251.80146190805002,33.0777815094438,7.66367475911286,1.04017345213843,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,76.82303767962935,6.511103920607238,139.21104626612913,0.023587979738831925,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,243.62706858783798,ab,279.3370832876162,-0.15568074346567526
187,72,2458681.7030556,p48g,353.789102776907,66.09592118755998,26.0661725,ab,913,848,7,3,p48g,927203052715,0,2.3575,75.8325,12.7674,26.1906,1.89047e-05,0.0385582,-0.0901777,3.77336e-05,528,30.0,0.043643,0.055718,19.4636,26.1906,1,848120127,365.093756603718,61.080710223558995,6.6489815691388605,1.01698961775242,352.216169183947,104.20355316050899,3.4028433253321,1.05448106801852,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,121.9451146169257,20.40159294528805,35.72733778149626,0.002402546730064121,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,388.39786560153084,ab,433.5447686485386,-1.2066654710100713
189,74,2458711.7638310003,p48g,77.31016444637879,65.87315189988082,26.066679,ab,993,848,7,3,p48g,957263832715,0,1.8454,74.6772,12.612,26.1521,1.7912e-05,0.0392027,-0.057006799999999996,3.44011e-05,569,30.0,0.039397,0.049799,19.6745,26.1521,2,848120127,32.3526576789022,50.6660761035871,0.71030928629353,1.09340903220648,35.748452012121795,96.49635548804459,0.372959369410239,1.0489231688367,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,11.19618233473998,17.533849363216273,0.4077419380143416,0.0032527108454900363,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,54.8448870084784,ab,81.24958754648083,-0.05980316694257285
191,76,2458697.8282755003,p48g,250.4397655895657,23.88663216905694,26.038434,ab,943,848,7,3,p48g,943328272715,0,1.865,70.0039,4.5246,26.1058,8.3842e-06,0.0288486,-0.100981,1.33782e-05,669,30.0,0.049081,0.048129000000000005,20.7221,26.1058,1,848120127,233.19175944904703,19.515094183262697,13.2922147363834,1.09179947866864,276.36929210197997,34.9471546861804,7.96146804178005,1.0376332059665,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,84.21572644417223,7.0477526185011365,142.78582501625152,0.020132545848238682,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,254.74499637189396,ab,248.55020865521973,0.07910520499385083
194,79,2458683.7768866,p48g,404.32445798813006,49.62349326085035,26.091404999999998,ab,919,848,7,3,p48g,929276882715,0,1.9435,75.14699999999998,9.554,26.1745,1.48701e-05,0.0374107,-0.07923380000000001,2.60973e-05,625,30.0,0.037886,0.053671,19.9596,26.1745,1,848120127,462.95685999753,40.8063996113873,12.620223512646898,1.1376315515458602,389.151156983382,74.0951761801337,5.28741724647499,1.04348740538556,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,156.942484600511,13.833379081253094,128.7136159350541,0.005225687602195747,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,485.91795010475715,ab,467.0644368638513,-1.2643200781114483
195,80,2458732.6783102,p48g,19.28205024809556,34.245110830263904,25.982212,ab,1042,848,7,3,p48g,978178312715,0,1.6656,68.4081,6.47465,26.0423,9.3412e-06,0.0304933,-0.0634918,1.53378e-05,665,30.0,0.047028,0.053253999999999996,20.3622,26.0423,2,848120127,-64.919671494584,23.7337364547091,-3.04274108818105,1.04257298321296,82.9368819302658,47.3544136906055,1.76320347132492,1.04103622966364,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,-24.85743506317348,9.087535397935936,7.4820463804101065,0.012108985772399241,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,-44.59083593305273,ab,30.19481359095312,-0.3186663169801593
196,81,2458708.6648148,p48g,97.68195414681036,55.14450526790857,26.0735435,ab,979,848,7,3,p48g,954164812715,0,1.6609,73.4598,10.4628,26.1291,1.06478e-05,0.0318179,-0.0635778,1.87916e-05,628,30.0,0.043223000000000004,0.053416,19.9314,26.1291,2,848120127,30.29114866346169,36.8870417344381,0.9134751059124779,1.01814014651391,139.286005333139,74.66533200860741,1.87803497045591,1.04038863431235,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,10.707195746573728,13.038686011900056,0.6743476224726876,0.005882099217971354,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,52.31191876650625,ab,102.77018607733983,-0.09227087822819909
197,82,2458727.8189005,p48g,12.917308874402854,28.402408942314548,25.930713,ab,1031,848,7,3,p48g,973318902715,0,1.9406,64.3039,5.46139,26.0043,9.2054e-06,0.0302666,-0.0795016,1.4918099999999999e-05,668,30.0,0.056912,0.052234,20.4118,26.0043,1,848120127,19.9847041048617,21.5636009290019,1.03093488984008,1.0961595965727,52.8706493813729,40.6526535345985,1.30930533726573,1.03955223935928,0.506768312536688,17.7319995880127,0.0410000011324883,3.68700003623962,0.23499999940395397,2458205.979051,2458258.8723259997,0,ZTFold_sn_median,2458680,7.924606794011238,8.55069244601648,0.8589203119063521,0.013677207263754257,-5.78323627709152,39.18543966547913,-7.7838149554230585,17.025395415732177,-4.731027069594765,1.8644917472596216,2.404929961453123,0.0010420748193963774,415,39.61435169932461,ab,32.13757564204498,-0.6767125565538681
