,Unnamed: 0,jd,band,flux,flux_err,zp,zpsys,index,field,ccdid,qid,band_y,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zp_y,programid,rfid,flux_raw,flux_err_y,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,tid,tmax,tmp_flux,tmp_flux_error,weights,flux_err_weights,bmedian,bstd,bmean,bwmean_wSNR,bwmean_wfluxe,bmean_error,bwmean_wSNR_err,bwmean_wfluxe_err,bcount,flux_y,zpsys_y,sim_flux,pull
78,78,2458937.0182986,p48r,598.1574915123208,36.08478288620603,26.133389,ab,1279,848,7,3,p48r,1182518292715,0,1.784,184.327,6.894639999999999,26.2052,5.4804999999999995e-06,0.02333,0.100143,8.76483e-06,671,30.0,0.045864,0.053653,20.4816,26.2052,1,848120227,471.537648098852,29.110393204843106,18.0186853893334,2.1901660118238704,564.85193762143,53.2260571858688,10.6837943290489,1.03468331430024,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,155.39476106126898,9.593301011498161,262.3835494200917,0.010865853784578423,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,500.79213728380057,ab,487.40775751991515,3.0691533974766263
79,79,2458876.0456944,p48r,457.64622582149735,30.19349219483869,26.04384149,ab,1226,848,7,3,p48r,1121545692715,0,2.5855,188.55,6.02502,26.2214,6.2673e-06,0.0250011,0.11161700000000001,1.00224e-05,672,30.0,0.071087,0.060551,20.2431,26.2214,1,848120227,396.507168965357,34.0817415112467,12.941483612031698,1.52894857795225,498.78310895769096,53.6577877547344,9.35823974311457,1.06426625122419,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,128.73334198045237,11.065263956526431,135.35008450240463,0.008167261168477763,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,426.2014298138869,ab,518.0214283863994,-1.9996097892652067
81,81,2458879.0723495,p48r,947.5685062268393,45.33250728421874,25.982892,ab,1231,848,7,3,p48r,1124572342715,0,2.8889,183.889,8.891919999999997,26.2104,7.2999e-06,0.027018900000000002,0.10751199999999997,1.17519e-05,675,30.0,0.06603099999999999,0.071863,19.7137,26.2104,1,848120227,1087.3776232114399,50.5535644165119,23.9267333983971,1.2545420204009299,1166.30474877797,73.278281922356,16.023299776710598,1.07870076534171,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,356.6320676974053,16.580277010012445,462.6549561478286,0.003637612518309149,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,1116.7725592318006,ab,983.2022218136799,-0.7860521670118494
83,83,2458888.0476273,p48r,2480.492099592423,63.13995027602213,26.184368,ab,1243,848,7,3,p48r,1133547622715,0,1.7269,194.042,12.1482,26.2583,6.2434e-06,0.0250537,0.111722,1.0019400000000001e-05,675,30.0,0.044493,0.054028999999999994,19.8974,26.2583,1,848120227,2820.4757402166197,54.75020314558621,57.30485721484821,2.34359957876354,2615.17163666522,96.2363945656147,27.357477178831395,1.03530970664682,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,885.1204371307086,17.18168429893833,2653.831027059964,0.003387415965856469,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,2851.196540096139,ab,2568.437113906966,-1.3928584664714334
84,84,2458894.0459144,p48r,2516.256555214918,45.7134047709458,26.1661935,ab,1251,848,7,3,p48r,1139545912715,0,1.5729,190.09900000000002,8.71527,26.2366,4.9121e-06,0.022140599999999996,0.10660499999999999,7.86427e-06,675,30.0,0.044819,0.061898,20.3353,26.2366,1,848120227,2798.2745100428497,40.468528052318895,76.9179514671525,4.0457536694076905,2615.6811394697893,61.960806852878896,42.4994127124531,1.03270194179873,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,895.8809800568097,12.95619298351568,4781.298043267721,0.005957241187954474,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,2828.3874056977143,ab,2574.389191538247,-1.271675925576131
89,89,2458881.0368981003,p48r,1502.911040096686,34.153113729310924,26.105393,ab,1235,848,7,3,p48r,1126536892715,0,2.2954,191.165,6.67687,26.2297,6.4781e-06,0.0254722,0.10974300000000001,1.0355299999999999e-05,674,30.0,0.059290999999999996,0.06412799999999999,20.2852,26.2297,1,848120227,1650.7963823109699,38.73078908629579,47.4124026864923,2.03883363843704,1623.97878361603,58.9183212548415,27.748862142347804,1.0516595457506,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,531.8798143044148,12.478901170260682,1816.6628137137168,0.006421660026357517,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,1680.7185132627758,ab,1494.974744811299,0.23237398933193126
90,90,2458941.0137616,p48r,288.6880541122038,38.64526142545044,25.733618,ab,1281,848,7,3,p48r,1186513762715,0,1.8366,128.689,7.54165,25.814,2.686590000000001e-05,0.051885900000000006,0.103877,4.2718999999999995e-05,673,30.0,0.044747,0.057370000000000004,19.9586,25.814,1,848120227,276.585642603989,32.6222072324437,9.43128983023473,1.31413860540344,432.62795226117896,61.6946499148864,7.0596352684023405,1.0395075174598,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,130.6861706150441,15.413928575904233,71.8840570659095,0.004208945628216558,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,296.9895112617759,ab,298.64191504767047,-0.2575700245855079
92,92,2458899.9813542003,p48r,1840.9872928226928,36.652592525645375,26.1017815,ab,1258,848,7,3,p48r,1145481352715,0,2.4675,187.52700000000002,7.149939999999999,26.2285,6.7702e-06,0.0260247,0.0950508,1.08838e-05,676,30.0,0.059417999999999985,0.065624,20.0986,26.2285,1,848120227,1861.5781116335997,41.8417690222558,49.490976996676,1.83502120258288,2121.7431787817104,63.6257821919367,33.5718189635994,1.04502266944627,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,600.4561037795986,13.49615438930054,1979.4405023171307,0.0054900958223970606,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,1891.4671896931875,ab,1854.5967757633355,-0.37131024036349686
93,93,2458904.0121528,p48r,1585.9620415886193,32.71364383718089,26.1568375,ab,1262,848,7,3,p48r,1149512152715,0,1.8345,189.42,6.30072,26.2353,5.0029e-06,0.022274799999999997,0.100714,7.999069999999999e-06,673,30.0,0.05612999999999999,0.054164,20.5949,26.2353,1,848120227,1594.01312509545,31.6041785542711,56.105080183063706,3.1256991861674304,1636.93895883631,48.9664365425877,33.6549676322049,1.03570447142949,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,510.94234049293317,10.130351316215732,2543.8691734202666,0.009744307634171513,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,1624.0899868247132,ab,1565.4614450689976,0.6266680844743323
95,95,2458878.0168056,p48r,887.1014594216721,32.09868364116718,26.101925,ab,1229,848,7,3,p48r,1123516802715,0,2.205,185.333,6.2706800000000005,26.205,5.471900000000002e-06,0.023431900000000002,0.108681,8.75665e-06,674,30.0,0.063713,0.054761000000000004,20.3396,26.205,1,848120227,841.68892054165,31.5885240618287,29.639923409073898,1.8060352958818893,985.785905196427,51.7329269928112,19.1836280619292,1.0395630464282601,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,277.4288428426888,10.411884324130073,709.9774449201323,0.009224468052352877,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,870.9380213468455,ab,900.5507119385801,-0.4189970114431451
96,96,2458874.0323032,p48r,320.9460280016694,34.96537169472869,26.135619000000002,ab,1224,848,7,3,p48r,1119532302715,0,1.8541,188.797,6.75812,26.2259,4.9536e-06,0.0222895,0.110115,7.924220000000001e-06,675,30.0,0.055062,0.057241,20.4647,26.2259,1,848120227,267.458824711476,27.7920008045383,10.705129351072301,2.29611936962414,323.37308933866797,50.457640869885104,6.45196683967256,1.04085826115353,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,86.47626662175915,8.985863428204459,92.61348704284536,0.012384554043342731,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,297.27641337124163,ab,250.24318500585122,2.022081836083476
97,97,2458908.9893519,p48r,1382.1884204194473,34.745342663543184,26.135854,ab,1265,848,7,3,p48r,1154489352715,0,1.9151,189.459,6.7663199999999994,26.2226,5.0805e-06,0.0224687,0.10261600000000001,8.09731e-06,672,30.0,0.052494000000000006,0.057423,20.4636,26.2226,1,848120227,1391.9292946026699,33.5639742772309,46.13160838639521,2.6748097733177003,1382.42627043016,53.527188066485,26.0005623529229,1.04021899557281,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,451.41623590220945,10.885123970661988,1719.838200211918,0.008439821098155031,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,1421.6563929044455,ab,1350.283750039014,0.918243077622877
101,101,2458912.9944792003,p48r,1361.7661052835624,38.796465618873356,26.086306,ab,1269,848,7,3,p48r,1158494472715,0,1.7249,179.546,7.3929899999999975,26.1694,5.9755999999999975e-06,0.0242655,0.111498,9.52875e-06,673,30.0,0.050987,0.054988,20.3862,26.1694,1,848120227,1401.94794789926,34.1136522140846,45.7149735485157,2.4936762623889397,1451.36931379074,56.3612924873963,25.924607210707002,1.0393469273289,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,477.4983654497674,11.618985709245267,1688.9132522024897,0.007407361925566185,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,1430.253557943396,ab,1223.5172616450836,3.5634391286206424
108,108,2458895.0381134,p48r,2546.9707432878304,42.89784719473303,26.1812455,ab,1252,848,7,3,p48r,1140538112715,0,1.6562,189.74400000000003,8.14295,26.2453,5.0071e-06,0.0224491,0.10709,8.00663e-06,673,30.0,0.045319,0.056571,20.3683,26.2453,1,848120227,2775.22199893562,39.3061674795477,78.54016878593279,3.9527418643649797,2790.17238108853,60.4769586658803,46.4468520668555,1.02923811549206,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,881.4095047754256,12.483624598700715,4985.102108949419,0.006416801419315204,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,2805.577158440008,ab,2549.1396124022435,-0.0505589267584376
111,111,2458877.0564582995,p48r,735.3537506497148,34.37855994342905,26.178546500000003,ab,1228,848,7,3,p48r,1122556452715,0,1.7229,190.195,6.59388,26.2403,5.0245e-06,0.0224258,0.09976030000000001,8.080679999999999e-06,675,30.0,0.051213,0.054065999999999996,20.5442,26.2403,1,848120227,641.24440909598,29.0037737223066,24.5937007553335,2.5897992921310697,644.571827718304,52.48329266053271,12.36418340329,1.029190662381,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,204.59903998519744,9.254106820046546,488.80784421160524,0.01167699202238312,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,671.4600993112173,ab,779.3989514905137,-1.2811822517661176
112,112,2458887.0556829,p48r,2408.753108414832,49.5840386786574,26.1931,ab,1241,848,7,3,p48r,1132555682715,0,1.6498,194.465,9.49093,26.2623,5.2705e-06,0.0229127,0.105512,8.42547e-06,672,30.0,0.040355,0.05663500000000001,20.2188,26.2623,1,848120227,2622.40334028828,45.4381037829359,64.1998615278759,3.06101182776771,2466.92250287034,75.6506434464027,32.8290316475746,1.03350111034896,0.513427158025646,16.9430002212524,0.0509999990463257,4.34899997711182,0.243000000715256,2458198.864259,2458258.9480560003,0,ZTFnew_sn_median,2458680,819.9351211559633,14.206928643655253,3330.8768833934955,0.00495449736395001,-17.389641157522902,85.36866475008608,-9.640787697850056,24.58515021285694,-20.669762899217847,4.179560824169008,3.5127746142171365,0.0003941788403980726,384,2653.237528517965,ab,2522.2404276907137,-2.2887873255215605
